ent,ent,t,Inciden,Incidenh,Incidenm,ginesp_i,giniesp_p,dessalud_i,dessalud_p,casadh,casadm,escolh,escolm,ocup,ocuph,ocupm,persconSS,perssinSS,ValAgr,Predialpc,gtosal,gstosalpc,hosp,enferm,medic,Salpib,Densidadpoblac,Abarrotes,Verdulerias,Dulcerias,Gimnasios,GiniT_i,GiniT_p
21,Puebla,2019,2.482387588,2.371898695,2.564760723,0.0140989,0.078564903,-0.001944401,-0.022345255,5.631539141,5.208102604,0.995248276,1.001881538,6.455213777,6.241180015,6.045281112,6.281031776,6.665814584,5.908991027,1.795575696,7.323071382,3.475662462,2.622214023,4.112839511,3.861594145,0.5132176,2.28551735,4.664209346,3.937016107,3.452399846,3.09725731,0.007086948,0.073364978
21,Puebla,2020,2.305587802,2.193263773,2.389059714,0.01194926,0.074765974,-0.002730435,-0.016409166,5.635948957,5.32547256,0.977025311,1.019988574,6.461930955,6.240286845,6.063683806,6.285888866,6.669593643,5.86235366,1.745391414,7.382587432,3.533285249,2.632457292,4.104418821,3.835627166,0.619093331,2.289611403,4.656921909,3.945911517,3.465680212,3.058805487,0.024564234,0.069395633
21,Puebla,2021,2.448598119,2.333709183,2.533581425,0.01003258,0.076595698,-0.000241504,-0.013443945,5.643987319,5.2853705,0.993369132,1.012969306,6.443700661,6.241032195,6.015301902,6.290589486,6.673230259,5.876857328,1.811957794,7.371662817,3.515411992,2.614897216,4.100094715,3.855276804,0.58546073,2.293559456,4.656366557,3.945616279,3.463743721,3.056142262,0.021957967,0.071589863
21,Puebla,2022,2.564630562,2.449987221,2.649490631,0.00828903,0.074951636,-0.006497417,-0.013018348,5.636531023,5.277283658,1.001185221,1.025680262,6.466871178,6.249947633,6.061437022,6.295145795,6.676725243,5.892835954,1.874019329,7.384564791,3.517851465,2.57054294,4.10222783,3.856305866,0.613841822,2.303863655,4.65640488,3.945763923,3.463445032,3.057666104,0.013419303,0.069588584
21,Puebla,2023,2.557495171,2.41848359,2.656059852,0.00958033,0.076406629,-0.005534209,-0.001620356,5.628309728,5.292240561,0.991414873,1.021683163,6.478715948,6.252527795,6.087204814,6.299551314,6.680087287,5.905853471,1.890217462,7.359195825,3.481975495,2.567026366,4.139564266,3.893761762,0.593286067,2.309090607,4.656500673,3.947139518,3.46478752,3.064083436,0.014100273,0.071635778
22,Queretaro,2014,2.138807765,1.828917562,2.30969403,0.01088324,0.118678783,-0.004881415,-0.003271686,5.176441449,4.822710608,1.001945056,0.99241959,5.869710354,5.665935411,5.443165945,6.009994486,5.978251752,5.707470792,2.442131222,6.861336518,3.499693499,1.897627091,3.565611725,3.34084055,0.269512944,2.234782987,3.894814329,3.114277297,2.77815125,2.546542663,0.00884939,0.128158853
22,Queretaro,2015,2.782752031,2.594491996,2.907319977,0.01142709,0.131510762,0.006947032,0.000322956,5.168332456,4.849198217,0.988523695,0.98973537,5.90393116,5.696748562,5.483019276,6.017488692,5.983798077,5.732172909,2.421969337,6.887928543,3.5130998,1.908485019,3.585347911,3.363235804,0.252853031,2.24133992,3.894814329,3.114277297,2.77815125,2.546542663,0.010590201,0.129140349
22,Queretaro,2016,2.724300452,2.583323488,2.825198849,0.00912668,0.114911396,0.002865993,-0.000893267,5.142836672,4.831037486,0.999970345,1.001956426,5.917005284,5.711989342,5.492525723,6.024723685,5.989205013,5.733764294,2.503639389,6.911934047,3.530992337,1.908485019,3.604657972,3.372912003,0.245512668,2.24769728,3.894205259,3.120573931,2.795880017,2.603144373,0.006322371,0.132869077
22,Queretaro,2017,2.737240365,2.603761261,2.833937179,0.00600174,0.116108685,0.00032376,-0.001529281,5.090314497,4.791578377,0.999047138,0.994914919,5.930399834,5.724151299,5.507955667,6.031714988,5.994488285,5.745380408,2.605245168,6.971159941,3.580334974,1.908485019,3.613947477,3.396722279,0.283301229,2.253870309,3.894371454,3.120573931,2.79518459,2.615950052,0.009956524,0.12965491
22,Queretaro,2018,2.750423533,2.618915818,2.848743182,0.00962174,0.117609925,0.000895398,-0.001224144,5.13213156,4.810528222,1.003610614,1.002958951,5.962277447,5.75864397,5.535496659,6.038487827,5.999633301,5.759434682,2.658859009,6.98511572,3.578306115,1.924279286,3.618152733,3.401917251,0.274157849,2.25986486,3.894426838,3.120573931,2.79518459,2.615950052,0.009652515,0.127075751
22,Queretaro,2019,2.716812715,2.596783967,2.808440555,0.01115435,0.13101187,0.00174766,-0.001525184,5.138394285,4.802260476,1.011043812,1.007190303,5.971870277,5.767577335,5.546189656,6.068113102,6.029102816,5.757608128,2.736175091,6.985883831,3.537141798,1.939519253,3.681964459,3.468937806,0.26245109,2.289415743,3.87800447,3.182129214,2.829303773,2.680335513,0.00563667,0.127804762
22,Queretaro,2020,2.504090093,2.410794099,2.578925589,0.01004978,0.118851677,0.001776249,-0.000937187,5.1432397,4.834802054,1.012648033,1.02116262,5.999245845,5.783983574,5.591234951,6.07668085,6.036040123,5.717061871,2.681844009,7.056734342,3.611246588,1.954242509,3.685293781,3.472756449,0.389166084,2.297205623,3.859378504,3.198657087,2.838849091,2.649334859,0.017733229,0.127086338
22,Queretaro,2021,2.550521861,2.422162886,2.647099217,0.00523184,0.123987434,-0.000696073,-0.001216377,5.15624316,4.854743153,1.017167532,1.027662676,5.982425018,5.782103389,5.550050929,6.08498393,6.042731405,5.734343574,2.758617554,7.056216597,3.604468325,1.959041392,3.711554168,3.488832634,0.372912003,2.304741231,3.859738566,3.205745541,2.835690571,2.64738297,0.015712246,0.125007935
22,Queretaro,2022,2.788952788,2.670672514,2.879577524,0.00660092,0.126072609,-0.000337116,-0.000123784,5.117450281,4.854336411,1.027311763,1.01912161,6.00649642,5.791459759,5.598133646,6.093033799,6.049165672,5.742034623,2.775084302,7.013686029,3.506656536,1.986771734,3.70372116,3.484584529,0.305351369,2.338704514,3.859738566,3.205745541,2.835056102,2.650307523,0.01097497,0.127357959
22,Queretaro,2023,2.738939031,2.59645414,2.843500625,0.0073441,0.118323593,0.000182467,0.000182467,5.046623912,4.836653194,1.020167713,1.016919573,6.042849862,5.807725751,5.664091709,6.100832513,6.055359981,5.759346259,2.823836355,7.021482641,3.505571853,1.944482672,3.705607163,3.490520309,0.322219295,2.347226035,3.860158261,3.206015877,2.835690571,2.662757832,0.012959161,0.122558947
23,Quintana Roo,2014,2.905849827,2.771609526,3.010689968,0.01369414,0.13019345,0.015908482,0.001821383,5.254968393,4.954073584,1.007848618,1.02062174,5.84523017,5.648913993,5.405935153,5.944394817,5.812950103,5.446490408,3.110681519,6.80875946,3.595184051,1.447158031,3.506640306,3.299725154,0.404833717,1.483848995,3.758230408,2.727541257,2.068185862,2.495544338,0.008444885,0.144597676
23,Quintana Roo,2015,2.834497001,2.705384698,2.936116463,0.00981662,0.137105158,0.007085443,0.00034973,5.26184788,4.954792268,0.994840991,1.030311932,5.869745526,5.662324265,5.449223765,5.957812176,5.824383599,5.47119334,3.073318355,6.84070737,3.614665944,1.462397998,3.530455844,3.31302311,0.413299764,1.496424505,3.758230408,2.727541257,2.068185862,2.495544338,0.00967251,0.14697705
23,Quintana Roo,2016,2.860140283,2.732345502,2.960803625,0.00833794,0.120012378,0.004905543,1.59233E-05,5.274180949,4.983860734,1.01848184,1.035591658,5.899124198,5.693738378,5.475257031,5.970839015,5.835502231,5.49826105,3.102028099,6.834223135,3.591779013,1.556302501,3.55291145,3.319106059,0.361727836,1.508643686,3.758836225,2.729974286,2.089905111,2.545307116,0.006267661,0.165190035
23,Quintana Roo,2017,2.874678916,2.753184581,2.971331524,0.00928733,0.119842611,0.003759399,-0.000412599,5.283500235,4.974295182,1.02243031,1.039342524,5.910177609,5.706252522,5.483883857,5.983497739,5.846307416,5.520194537,3.063230974,6.836031942,3.574776739,1.568201724,3.565139152,3.335257256,0.348304863,1.52051985,3.758836225,2.729974286,2.093421685,2.550228353,0.009938943,0.175127246
23,Quintana Roo,2018,2.955880086,2.835398831,3.051573102,0.00955108,0.139219792,0.006032473,0.000196722,5.286467697,4.999808868,1.025946714,1.046429801,5.929211437,5.722610069,5.507347099,5.995791776,5.856802575,5.54503791,3.031114551,6.872125659,3.598253328,1.579783597,3.59747579,3.346157302,0.367355921,1.53205625,3.758381942,2.729974286,2.093421685,2.550228353,0.010992296,0.167417652
23,Quintana Roo,2019,2.874162793,2.753268905,2.970165495,0.01023005,0.129576789,0.004619124,-0.000217407,5.305671597,5.032018068,1.034379759,1.041611159,5.959964837,5.749977352,5.543602479,5.98996657,5.849652163,5.544811419,3.079378606,6.880164042,3.607560305,1.591064607,3.614897216,3.369401414,0.36361198,1.525674066,3.782830805,2.831229694,2.130333768,2.564666064,0.005524401,0.166186049
23,Quintana Roo,2020,2.798719685,2.718036421,2.867903331,0.0081753,0.130619693,0.010971584,0.001162105,5.301346915,5.031545801,1.026875826,1.043095292,5.952045221,5.741484089,5.53660389,6.000544264,5.858540205,5.440033656,3.063265105,6.914086516,3.634107493,1.662757832,3.631646663,3.391640703,0.522444234,1.535543035,3.771072783,2.841984805,2.136720567,2.530199698,0.018750945,0.156821507
23,Quintana Roo,2021,2.901354776,2.798360559,2.985987506,0.00671242,0.126957408,0.005329129,0.00120656,5.285043953,4.99452391,1.03907095,1.050355972,5.926147897,5.723700253,5.497377543,6.010763268,5.867052441,5.491350155,3.09057866,6.881927317,3.581297344,1.72427587,3.649237472,3.389697548,0.45331834,1.54504776,3.766338475,2.84260924,2.103803721,2.505149978,0.019624989,0.157762617
23,Quintana Roo,2022,3.057780177,2.949448559,3.145929456,0.00671756,0.115522758,0.007304612,0.007401203,5.301620235,5.01159793,1.03838356,1.060399661,5.959829565,5.749102185,5.544654566,6.020624349,5.875222212,5.519306617,3.191400198,6.912212678,3.563006187,1.716003344,3.647871765,3.371067862,0.45331834,1.595234515,3.766338475,2.84260924,2.103803721,2.505149978,0.012146205,0.168704493
23,Quintana Roo,2023,2.946039391,2.83282813,3.037342818,0.00638124,0.133432415,0.002840665,0.003101149,5.265119836,5.01877953,1.046574368,1.063113341,5.987486165,5.772396528,5.579206058,6.030142116,5.883051291,5.578510688,3.219798786,6.94210854,3.583142074,1.73239376,3.63113925,3.380573003,0.492760389,1.604459132,3.766710207,2.841984805,2.11058971,2.514547753,0.014321315,0.170198405
24,San Luis Potosi,2014,2.343566132,2.146065989,2.473063418,0.01534938,0.077244776,-0.001512036,-0.003555817,5.372263758,4.935683568,0.971022162,1.033050866,6.025662168,5.82930699,5.586435388,6.086355203,6.178464983,5.640874799,1.915727253,6.998987028,3.532673948,1.62324929,3.73045926,3.459392488,0.46686762,1.636068419,4.104964846,3.093771781,2.893206753,2.682145076,0.009020275,0.092346869
24,San Luis Potosi,2015,2.693621439,2.518869126,2.81239189,0.01250878,0.080331711,0.00565681,0.001373311,5.371623773,4.961743729,0.976178429,1.032804887,6.035134638,5.840083501,5.593617201,6.091344018,6.181670979,5.658990117,1.87024239,6.993203412,3.51813265,1.770852012,3.736715134,3.480438147,0.423245874,1.640072552,4.104964846,3.093771781,2.893206753,2.682145076,0.009989424,0.092819597
24,San Luis Potosi,2016,2.792657788,2.643511894,2.898368607,0.00948829,0.076118498,0.007252651,0.002406807,5.361637191,4.964792151,0.980571839,1.035191952,6.048854925,5.844559181,5.62317897,6.096131059,6.184758131,5.681109183,1.958382627,7.010158919,3.532553513,1.77815125,3.806044236,3.506505032,0.414973348,1.643922401,4.119486836,3.100715087,2.906335042,2.731588765,0.006285953,0.089884273
24,San Luis Potosi,2017,2.913564856,2.791339704,3.004282673,0.01160603,0.073909855,0.007975625,0.003400584,5.368305484,5.021900133,0.984152659,1.029494285,6.059040208,5.859260219,5.62574036,6.100716464,6.187756135,5.709217381,1.954408861,7.001733304,3.515838278,1.799340549,3.800991861,3.506369717,0.374748346,1.647634117,4.119486836,3.100715087,2.908485019,2.7355989,0.010449124,0.093225862
24,San Luis Potosi,2018,2.903317932,2.781151968,2.994611862,0.00918041,0.084132705,0.009642289,0.003124104,5.375634355,4.977385181,0.97984536,1.040650988,6.060878696,5.863969061,5.622620142,6.105112496,6.190651837,5.723600559,1.996315363,7.00119861,3.507237757,1.812913357,3.817631467,3.510410948,0.350248018,1.651205704,4.119882458,3.101059355,2.907411361,2.7355989,0.010138725,0.095801791
24,San Luis Potosi,2019,2.875431703,2.764415265,2.960071024,0.0096431,0.081654102,0.009007317,0.002656287,5.369859398,4.959670901,0.986389405,1.044409374,6.073202388,5.875070528,5.637066236,6.109809637,6.192643824,5.705241574,2.076929064,7.004572596,3.50238913,1.806179974,3.79816706,3.503109437,0.344392274,1.65441958,4.097604329,3.136403448,2.86923172,2.843855423,0.005285696,0.094526494
24,San Luis Potosi,2020,2.700132357,2.603122712,2.776003429,0.00799622,0.072451908,0.014936075,0.00588329,5.363980316,5.032352785,0.999984178,1.051899908,6.087366085,5.877520501,5.670775406,6.113482422,6.195213368,5.677457921,2.040643236,7.072537187,3.57010746,1.892094603,3.813314059,3.503790683,0.436162647,1.657488644,4.097326736,3.14332713,2.86923172,2.80685803,0.01797507,0.090566963
24,San Luis Potosi,2021,2.693137526,2.583912562,2.776635817,0.00628104,0.078539443,0.006643831,0.002042262,5.35111574,5.012948595,1.007867214,1.062106369,6.077638574,5.857988871,5.676378975,6.117030544,6.197674967,5.690815459,2.148315395,7.036757102,3.527020892,1.886490725,3.80706124,3.508933526,0.378397901,1.660442873,4.097604329,3.148602655,2.870403905,2.792391689,0.015535243,0.092239365
24,San Luis Potosi,2022,2.943445049,2.839251728,3.023816059,0.00853272,0.075462408,0.007995096,0.008133619,5.336025222,5.016314488,1.022870689,1.068869912,6.097480128,5.881420609,5.690708954,6.120457775,6.200030637,5.704412789,2.20877485,7.055444488,3.537973903,1.897627091,3.804548308,3.493736802,0.394451681,1.663450533,4.097916409,3.148910993,2.870403905,2.7930916,0.012346253,0.089081875
24,San Luis Potosi,2023,2.946957992,2.834827466,3.032167311,0.00754324,0.07739662,0.010468948,0.010468948,5.299758912,4.989305177,1.017241751,1.05630328,6.107314798,5.886249822,5.708196471,6.123772938,6.202271388,5.736424115,2.276897397,7.044904516,3.522776674,1.903089987,3.765072201,3.472463897,0.392696953,1.667214464,4.097743059,3.148602655,2.874481818,2.794488047,0.010933641,0.095890513
25,Sinaloa,2014,2.661092996,2.524422088,2.762656061,0.00884103,0.111964286,0.014263853,0.000155369,5.56538968,5.214332457,0.993273867,1.038879588,6.086524974,5.875740548,5.6714413,6.21167254,6.124055026,5.64965371,2.371990911,7.080026721,3.591269745,2.164352856,3.856124444,3.644537058,0.542825427,1.705222525,4.126942718,2.877371346,2.991669007,2.653212514,0.006542077,0.123229558
25,Sinaloa,2015,2.772277688,2.626658528,2.878699843,0.00884039,0.120109295,0.012764246,0.000314864,5.546726459,5.256638383,1.013633867,1.051405922,6.111218477,5.894975866,5.70473119,6.216285218,6.126819172,5.667163097,2.37393316,7.090437981,3.598442838,2.164352856,3.86266795,3.6599162,0.519827994,1.70900483,4.126942718,2.877371346,2.991669007,2.653212514,0.007331652,0.123152002
25,Sinaloa,2016,2.818740406,2.674502907,2.924310306,0.00791011,0.114216552,0.01159772,-4.9618E-05,5.536372818,5.222810081,1.003628272,1.045246951,6.110075322,5.898445432,5.696341533,6.220767662,6.12950589,5.686977148,2.405782587,7.100506185,3.601078333,2.164352856,3.884568815,3.669874502,0.494154594,1.712682485,4.137607271,2.895422546,2.995196292,2.694605199,0.005181045,0.126507153
25,Sinaloa,2017,2.933305028,2.802239933,3.031412504,0.00972881,0.120209944,0.013022903,0.000334663,5.5227467,5.20158009,1.010425265,1.048156738,6.113810371,5.898069407,5.706544542,6.225133978,6.132137968,5.696675543,2.465713236,7.059270238,3.551414267,2.167317335,3.908485019,3.685920792,0.445604203,1.716273311,4.137132476,2.895422546,2.996073654,2.696356389,0.008447262,0.124262149
25,Sinaloa,2018,2.936870481,2.812926719,3.032171344,0.00847711,0.12415097,0.013428931,0.000710301,5.527294708,5.265110401,1.005597655,1.046709371,6.13373717,5.90955175,5.73927876,6.229370789,6.134666927,5.703898354,2.479287316,7.089315576,3.576511164,2.170261715,3.917242858,3.67678503,0.46834733,1.719748105,4.136942413,2.893206753,2.995196292,2.696356389,0.008969393,0.123853708
25,Sinaloa,2019,2.962075602,2.87105895,3.036449233,0.00785103,0.119733766,0.016991916,0.001324165,5.498274706,5.215082115,1.02700138,1.075368901,6.121468577,5.901102348,5.721295254,6.239728055,6.144355916,5.699259615,2.496852796,7.086736825,3.558506344,2.170261715,3.888909259,3.671265433,0.445604203,1.729807647,4.106836587,3.026941628,2.898176483,2.791690649,0.005039484,0.126104957
25,Sinaloa,2020,2.620614869,2.536684673,2.690116304,0.00772836,0.111555855,0.010088474,0.000249611,5.523525362,5.250620024,1.023591406,1.069208589,6.135502519,5.914552584,5.736210792,6.243863664,6.147164142,5.667615006,2.504999157,7.12791604,3.598193768,2.178976947,3.919653282,3.693551086,0.51054501,1.733352648,4.108362035,3.033021445,2.901458321,2.783903579,0.015851859,0.120468847
25,Sinaloa,2021,2.667677047,2.548708725,2.759871726,0.00618413,0.12540685,0.005590621,-0.000320588,5.41068657,5.150502644,1.049256293,1.085892998,6.119015245,5.911939168,5.697929057,6.247877073,6.149835004,5.686388553,2.58808487,7.125198667,3.587788466,2.181843588,3.932625944,3.697926445,0.485721426,1.736769721,4.104555391,3.036229544,2.886490725,2.774516966,0.015901982,0.132378627
25,Sinaloa,2022,2.799499072,2.67775291,2.893334468,0.00574661,0.11380562,0.000113701,0.000113701,5.461726569,5.203633844,1.041389171,1.079664925,6.126044345,5.919024195,5.704866598,6.251754503,6.152398433,5.693681266,2.651977576,7.142581105,3.614053106,2.193124598,3.949145952,3.712060142,0.501059262,1.728064485,4.104760167,3.03702788,2.88592634,2.772321707,0.010271174,0.132358564
25,Sinaloa,2023,2.799898569,2.645913275,2.911961508,0.00764738,0.115526622,0.001355793,0.001355793,5.449002961,5.239762313,1.047126364,1.0865217,6.162692525,5.937535444,5.769668235,6.255514436,6.154835855,5.694722717,2.621407103,7.162384241,3.629051617,2.201397124,3.963835031,3.730782276,0.530199698,1.731425702,4.104213884,3.037824751,2.886490725,2.77524626,0.009870863,0.118095965
26,Sonora,2014,2.924284456,2.758328911,3.044586793,0.0089564,0.113861578,0.043961517,0.028142269,5.532193637,5.254854899,1.016148775,1.04263764,6.09033672,5.874362356,5.683433406,6.240654065,6.061469066,5.834589904,2.209179781,7.195790652,3.709041369,1.959041392,3.904120213,3.621591676,0.459392488,1.201072508,4.065280871,2.678518379,2.86332286,2.682145076,0.006884322,0.086635405
26,Sonora,2015,2.877889425,2.705076482,3.001586616,0.00984684,0.119384852,0.022418232,0.012077529,5.504739919,5.22650453,1.021256672,1.044192774,6.094971868,5.874409913,5.695094492,6.247318633,6.066507434,5.856749262,2.30238505,7.271037994,3.780327036,1.959041392,3.907948522,3.674769314,0.503790683,1.207090103,4.065280871,2.678518379,2.86332286,2.682145076,0.008222186,0.087334767
26,Sonora,2016,2.921056682,2.760626011,3.03820673,0.00835872,0.113537552,0.020579978,0.010710683,5.49176638,5.233590002,1.01792494,1.035747597,6.092286835,5.86896578,5.696545969,6.253811303,6.071376017,5.875821667,2.275151339,7.285938869,3.787657471,1.959041392,3.929316727,3.654561555,0.480006943,1.212938097,4.082210717,2.695481676,2.871572936,2.728353782,0.005158571,0.08285605
26,Sonora,2017,2.906921966,2.732908174,3.030963842,0.00964795,0.117805141,0.010789958,0.004740422,5.504959933,5.228205242,1.015445432,1.043274231,6.109024781,5.888304764,5.709386153,6.260141299,6.076100243,5.872562995,2.280970197,7.199595395,3.687644249,1.959041392,3.929623252,3.682686478,0.376576957,1.218632117,4.082318522,2.692846919,2.870988814,2.7355989,0.008586547,0.082449307
26,Sonora,2018,2.941958417,2.761597108,3.067825656,0.00914267,0.114798805,0.013822575,0.007475537,5.491637593,5.202155794,1.014464883,1.04927219,6.117848755,5.895486636,5.720677666,6.266311914,6.080674098,5.871317485,2.308919963,7.203892009,3.684763791,1.968482949,3.932016906,3.677515705,0.378397901,1.224171731,4.081671287,2.696356389,2.870403905,2.7355989,0.009314768,0.086317343
26,Sonora,2019,2.904980476,2.734167523,3.026083621,0.00971384,0.118495516,0.012029992,0.0052609,5.526668751,5.262085464,1.027806783,1.056953916,6.121615317,5.89726026,5.727407858,6.264986787,6.078107212,5.871845599,2.340416569,7.231148636,3.710755828,1.968482949,3.940665872,3.697316542,0.40654018,1.222356861,4.030721129,2.64738297,2.805500858,2.831229694,0.00474105,0.085158766
26,Sonora,2020,2.638259569,2.480797157,2.752432609,0.00789759,0.113892169,0.011189447,0.00481392,5.517140453,5.291508708,1.026853046,1.058267805,6.131613532,5.912720385,5.72920206,6.270825517,6.082467609,5.844497552,2.322046928,7.25575417,3.732466699,1.991226076,3.926908102,3.644635504,0.442479769,1.22761365,3.948657432,2.703291378,3.194514342,2.792391689,0.017004932,0.082169066
26,Sonora,2021,2.711284074,2.529135078,2.83794179,0.00658638,0.116223528,0.008545706,0.004134085,5.359546331,5.159862587,1.033626339,1.077992368,6.112967433,5.888416521,5.719049401,6.276519936,6.086667999,5.859160124,2.367226471,7.235888604,3.702195749,2,3.935003151,3.681602999,0.397940009,1.232721169,3.946796027,2.704150517,3.188365926,2.788875116,0.015571781,0.085898655
26,Sonora,2022,2.883212716,2.713213245,3.003817989,0.00787011,0.111809415,0.005081428,0.005090136,5.451401846,5.221342502,1.038765406,1.060535648,6.13935825,5.91844817,5.740006422,6.282074879,6.090719268,5.87339133,2.443567184,7.239000876,3.711512821,2.004321374,3.958802703,3.73479983,0.389166084,1.224273513,3.946943271,2.703291378,3.188084374,2.788875116,0.011838465,0.081297365
26,Sonora,2023,2.92823706,2.758124304,3.048857253,0.00813703,0.117154131,0.009606881,0.009618459,5.43321041,5.219121958,1.037185497,1.063369693,6.153152098,5.926382581,5.762490254,6.287497169,6.09462204,5.891935434,2.47786455,7.254996446,3.722036357,2.033423755,3.997036711,3.748420622,0.413299764,1.228599695,3.947433722,2.715167358,3.186956335,2.790285164,0.011911712,0.087307256
27,Tabasco,2014,2.421406475,2.326622565,2.496805151,0.00861957,0.118525112,-0.000588513,-0.001817887,5.41515037,4.913236174,0.993524751,1.052206212,5.93998325,5.761683573,5.467245426,5.928847325,6.179138555,5.764806451,1.842535853,7.041540272,3.658243275,1.886490725,3.756483964,3.60129931,0.28780173,1.970255994,3.903686732,3.069298012,2.408239965,2.414973348,0.007818787,0.150921844
27,Tabasco,2015,2.510437764,2.36364958,2.616706516,0.00945797,0.124394863,-0.002342548,-0.001915481,5.424775499,4.920921235,0.995359014,1.034060174,5.933101921,5.750635656,5.468456629,5.934322678,6.183055634,5.731049173,1.746359448,7.055832366,3.668816427,1.886490725,3.762228284,3.612147838,0.403120521,1.974734353,3.903686732,3.069298012,2.408239965,2.414973348,0.008755747,0.143023198
27,Tabasco,2016,2.505367071,2.356694959,2.612593149,0.00809516,0.12347974,-0.003007011,-0.00233354,5.387192213,4.919496488,1.005166951,1.045089571,5.942541783,5.744473706,5.506295276,5.939601611,6.186870202,5.714669932,1.908169531,7.061636134,3.67019289,1.886490725,3.776265218,3.617419747,0.436162647,1.979077552,3.927575655,3.077367905,2.409933123,2.45484486,0.006200643,0.154678219
27,Tabasco,2017,2.554525501,2.475162519,2.619458569,0.01087668,0.118880088,-0.004858971,-0.002456527,5.385327378,4.897506132,1.011131529,1.026578408,5.938421648,5.760525013,5.464888784,5.944699765,6.190583516,5.688708977,1.966003629,7.042140975,3.645479742,1.897627091,3.781252594,3.61992771,0.40654018,1.983291836,3.928651847,3.077367905,2.411619706,2.460897843,0.009898865,0.143317454
27,Tabasco,2018,2.51195017,2.432279642,2.57744584,0.01095794,0.124707792,-0.002495801,-0.002435954,5.413978343,4.910154643,0.998272105,1.053908037,5.939260096,5.759035202,5.470289919,5.949641727,6.194175377,5.660797763,1.811732677,7.021107182,3.620039735,1.903089987,3.779307828,3.619302076,0.404833717,1.987373082,3.92860066,3.077004327,2.413299764,2.460897843,0.011568398,0.123913485
27,Tabasco,2019,2.600068535,2.510169532,2.67249501,0.00817483,0.121727266,-0.00041465,-0.002079538,5.400943602,4.910677755,1.010461048,1.055296435,5.952606485,5.765888254,5.495989504,5.965689831,6.209604545,5.636019935,1.935685028,7.063577517,3.646440233,1.913813852,3.8106357,3.666424373,0.437750563,2.003026927,3.963220987,3.147676324,2.478566496,2.546542663,0.006001252,0.126123967
27,Tabasco,2020,2.365581573,2.289187468,2.428717783,0.00883525,0.114179223,-0.000349527,-0.001848586,5.425237416,4.981759731,1.023658284,1.081865235,5.995760201,5.792946112,5.567606215,5.971231303,6.213884959,5.656480315,1.88416209,7.130890637,3.709942718,1.944482672,3.842359573,3.67182056,0.532754379,2.007765743,3.947531746,3.156851901,2.494154594,2.519827994,0.022082192,0.142111532
27,Tabasco,2021,2.485238609,2.391093966,2.560384923,0.01051008,0.123506913,-0.001229793,-0.001629325,5.300757752,4.78681351,1.009946058,1.082480252,5.958766889,5.764960294,5.515045511,5.976606261,6.218036068,5.724897655,1.975837145,7.049610154,3.619867859,1.963787827,3.854123782,3.688953463,0.42975228,2.012362537,3.948315141,3.15896526,2.489958479,2.511883361,0.018346144,0.129131784
27,Tabasco,2022,2.736539915,2.643255225,2.811085479,0.00823866,0.132959263,-5.76242E-05,-5.76242E-05,5.372818141,4.918962963,1.028777128,1.076818966,5.989132435,5.795533834,5.545041014,5.981837627,6.222052299,5.793658403,1.979066104,7.036663093,3.631750102,1.986771734,3.903903527,3.7182525,0.390935107,1.986114541,3.94846187,3.15896526,2.489958479,2.511883361,0.013520071,0.15238977
27,Tabasco,2023,2.689166735,2.591732239,2.7663831,0.00837805,0.136509844,-0.001528535,-0.000901682,5.379926142,4.901959351,1.031974012,1.068939581,6.021573376,5.82167333,5.588478998,5.986929305,6.225938811,5.806662366,1.994601793,7.004570956,3.595933603,2.004321374,3.916769684,3.714832512,0.365487985,1.987460134,3.950267468,3.163161375,2.519827994,2.514547753,0.013022206,0.146530775
28,Tamaulipas,2014,2.245734693,2.142608436,2.326909079,0.01176206,0.138720391,-0.005977744,-0.006578207,5.598780661,5.321478294,1.020077614,1.03626634,6.156894874,5.946586856,5.741047545,6.291312229,6.189483576,5.816225269,2.094235435,7.218568376,3.643930098,2.133538908,3.979411783,3.700270937,0.507855872,1.644672568,4.183469146,2.853698212,2.80685803,2.798650645,0.008551742,0.104419282
28,Tamaulipas,2015,2.734223587,2.571650611,2.849290396,0.01245719,0.134962534,0.009056128,0.003078831,5.580932955,5.245613827,1.012161941,1.031768719,6.14477652,5.930115282,5.735827164,6.297102116,6.193506665,5.831071547,2.086856244,7.259646861,3.681941677,2.136720567,3.99193455,3.730782276,0.522444234,1.649683035,4.183469146,2.853698212,2.80685803,2.798650645,0.010497701,0.105562429
28,Tamaulipas,2016,2.7747067,2.644517366,2.872115465,0.00824252,0.133249681,0.007846561,0.001995872,5.585835077,5.264758812,1.008176613,1.050034156,6.165113098,5.946962409,5.761566277,6.302717854,6.197420337,5.828721585,2.103405903,7.27352139,3.688588452,2.117271296,4.002382075,3.739097446,0.521138084,1.654549585,4.191451014,2.86923172,2.816903839,2.84509804,0.006070631,0.097481853
28,Tamaulipas,2017,2.935008195,2.810857291,3.028839554,0.01027435,0.128616657,0.011523607,0.005148324,5.565704997,5.297202243,1.008362522,1.039273615,6.169339328,5.95380993,5.761744464,6.308202101,6.20120643,5.827828203,2.127406172,7.247362161,3.653698189,2.123851641,4.019739233,3.732152418,0.484299839,1.659288004,4.191115522,2.869818208,2.818885415,2.845718018,0.010256729,0.096138619
